Date,Year,Brand,Post_Content,All_Responses,Comments,Shares,Views,Contains_Link,Contains_Video,Has_Hashtag,Hashtag_Count,Likes,Response_Rate,Comments_Rate,Shares_Rate,Video_Rate
2018-10-26,2018,Lidl,"Carve out your favourite patterns on these pumpkins and light 'em up to let the trick or treaters know you're open for business.

In store now from 69p.

While stocks last. Price correct as of 26/10/18.",61,8,14,0,False,False,False,0,1756290.0,3.473230502935164e-05,4.555056397292019e-06,7.971348695261034e-06,0.0
2018-10-25,2018,Lidl,"You know what time it is! Why fiddle with two separate pots when Smucker's Peanut Butter and Jelly has all the goodness in one place.

In store now for only £3.49.

While stocks last. Price correct as of 25/10/18.",429,453,164,0,False,False,False,0,1756200.0,0.0002442774171506662,0.0002579432866416126,9.338344152146679e-05,0.0
2018-10-25,2018,Lidl,"Remember when fun involved creativity and imagination? Introduce your little ones to the timeless joys of Lego.
Play sets in store now for only £6.99 each!
While stocks last. Price correct as of 25/10/18.",128,69,38,0,False,False,False,0,1756200.0,7.288463728504726e-05,3.928937478647079e-05,2.1637626693998406e-05,0.0
2018-10-24,2018,Lidl,"Add the finishing touch to your Halloween party with these scary booo-quets with 25p from each purchase going to the NSPCC.

In store today for only £4.

While stocks last. Price correct as of 24/10/18.",169,14,13,0,False,False,False,0,1756101.0,9.623592264909592e-05,7.972206609984278e-06,7.402763280699687e-06,0.0
2018-10-24,2018,Lidl,"These pumpkin and eyeball chocolates are delightfully moreish 😮 In store Thursday 25th October for only £1.19.

While stocks last. Price correct as of 24/10/18.",67,6,6,0,False,False,False,0,1756101.0,3.8152703062067606e-05,3.4166599757075474e-06,3.4166599757075474e-06,0.0
2018-10-23,2018,Lidl,"Gather the family and wrack your brains around these awesome 3D puzzles. In store Thursday 25th October for only £2.99 each!

While stocks last. Price correct as of 23/10/18.",216,129,63,0,False,False,False,0,1755993.0,0.00012300732406108679,7.346270742537129e-05,3.587713618448365e-05,0.0
2018-10-23,2018,Lidl,"Taste the land of opportunity from the comfort of your own home. This yummy selection of American favourites is in store Thursday 25th October as part of our USA week!

While stocks last. Prices correct as of 23/10/18.",88,73,21,0,False,False,False,0,1755993.0,5.0114094987850174e-05,4.157191970583026e-05,1.1959045394827886e-05,0.0
2018-10-22,2018,Lidl,"Either you follow them, or they will haunt you. It’s Lidl Hallo-wheeeeeee! #MonsterTakeover",83,29,17,17000,False,True,True,1,1755901.0,4.726917975443946e-05,1.6515737504563184e-05,9.6816392268129e-06,0.0096816392268129
2018-10-22,2018,Lidl,"What has six eyes, twelve legs and three snoots? These soft toys of course!

In store Thursday 25th October for only £5.99 each.

While stocks last. Price correct as of 22/10/18.",119,32,7,0,False,False,False,0,1755901.0,6.777147458769031e-05,1.822426207400076e-05,3.986557328687665e-06,0.0
2018-10-21,2018,Lidl,"🎵I'm bringing hairy back🎵 will never be your jam with our Body Hair Trimmer and Extension Grips.
In store Sunday 21st October for only £14.99

While stocks last. Price correct as of 21/10/18.",78,107,16,0,False,False,False,0,1755815.0,4.442381458183237e-05,6.094036102892389e-05,9.11257735011946e-06,0.0
2018-10-21,2018,Lidl,"Well... it's kind of like a Halloween Christmas tree 💁

Pumpkin pots with heather are in store now for £2.49.

While stocks last. Price correct as of 21/10/18.",197,35,11,0,False,False,False,0,1755815.0,0.00011219860862334585,1.9933762953386318e-05,6.264896928207129e-06,0.0
2018-10-20,2018,Lidl,"Boogie on gown with our brand new dressing gowns!

In store Sunday 21st October for only £8.99.

While stocks last. Price correct as of 20/10/18....
See More",137,38,16,0,False,False,False,0,1755704.0,7.803137658739741e-05,2.1643739491394903e-05,9.113153470061013e-06,0.0
2018-10-19,2018,Lidl,"Who's there? Our delicious tomato & mozzarella filled gnocchi, that's who's there.

While stocks last. Price correct as of 19/10/18.",139,61,9,0,False,False,False,0,1755594.0,7.917548134705404e-05,3.4746074547987746e-05,5.126470015276882e-06,0.0
2018-10-18,2018,Lidl,"Your life is not complete until you've tried a warm hazelnut and chocolate toastie. Thank us later.

Sandwich makers are in store now for only £16.99

While stocks last. Price correct as of 18/10/18.",137,106,12,0,False,False,False,0,1755527.0,7.803924405605838e-05,6.038072897768021e-05,6.835554223888325e-06,0.0
2018-10-17,2018,Lidl,"The fruity sour centre in these tangy brain sweets will have you pulling all kinds of faces... no need for a Halloween mask!

While stocks last. Price correct as of 17/10/18.",62,14,6,0,False,False,False,0,1755470.0,3.531817689849442e-05,7.975072202885837e-06,3.4178880869510733e-06,0.0
2018-10-17,2018,Lidl,"Improve your life substantially this winter with these popcorn socks. Cold feet begone!

In store Thursday 18th October from £2.49.

While stocks last. Price correct as of 17/10/18.",147,55,12,0,False,False,False,0,1755470.0,8.373825813030129e-05,3.13306407970515e-05,6.8357761739021465e-06,0.0
2018-10-16,2018,Lidl,"Spread the love! Our sumptuous hazelnut and chocolate spread is in store now for only £1.49.

While stocks last. Price correct as of 16/10/18.",186,62,16,0,False,False,False,0,1755338.0,0.00010596249839062334,3.532083279687445e-05,9.115053624999857e-06,0.0
2018-10-16,2018,Lidl,"The house of tomorrow, in store Thursday!

While stocks last. Prices correct as of 16/10/18.",106,33,22,0,False,False,False,0,1755338.0,6.038723026562406e-05,1.8799798101562205e-05,1.2533198734374804e-05,0.0
2018-10-15,2018,Lidl,"Chop chop! You'll need to be quick to bag one of these flexible chopping mat sets. In store from Thursday 18th October for only £2.99.
While stocks last. Price correct as of 15/10/18.",80,21,11,0,False,False,False,0,1755261.0,4.557726742632578e-05,1.1964032699410516e-05,6.266874271119794e-06,0.0
2018-10-15,2018,Lidl,"These fun Halloween themed crisps are perfect for spooking up your sharing bowls.

While stocks last. Price correct as of 15/10/18.",111,42,10,0,False,False,False,0,1755261.0,6.3238458554027e-05,2.392806539882103e-05,5.697158428290723e-06,0.0
2018-10-14,2018,Lidl,"These spiders are only for tickling the taste buds!

Trolli Tarantula sweets are in store now for £2.99 per tub.

While stocks last. Price correct as of 14/10/18.",116,47,16,0,False,False,False,0,1755154.0,6.609106665284072e-05,2.6778277005892362e-05,9.116009193495273e-06,0.0
2018-10-13,2018,Lidl,"You'll need one of these digital weighing scales to perfect your show stopper.

In store Sunday 14th October for only £5.99.

While stocks last. Price correct as of 13/10/18.",31,15,8,9100,False,True,False,0,1755052.0,1.7663294306949308e-05,8.546755309814184e-06,4.558269498567564e-06,0.005185031554620604
2018-10-13,2018,Lidl,"No tricks here, just treats! Grim Green Apple Popcorn in store now for only 99p.

While stocks last. Price correct as of 13/10/18.",145,57,20,0,False,False,False,0,1755052.0,8.26186346615371e-05,3.247767017729389e-05,1.1395673746418907e-05,0.0
2018-10-12,2018,Lidl,"Get spooky with these Halloween dresses. In store now for only £6.99 each.

While stocks last. Price correct as of 12/10/18.",216,116,48,0,False,False,False,0,1754988.0,0.0001230777646342881,6.609731804433989e-05,2.735061436317513e-05,0.0
2018-10-12,2018,Lidl,"Spookify the Lidl 'Uns lunchboxes this Halloween with these Soreen Toffee Apple or Chocolate and Blood Orange lunch box loaves.

In store now.

While stocks last. Price correct as of 12/10/18.",106,30,9,0,False,False,False,0,1754988.0,6.039927338534509e-05,1.7094133976984454e-05,5.1282401930953385e-06,0.0
2018-10-11,2018,Lidl,"Scare the living daylights out of your guests! These spooky Halloween string lights are in store now for only £3.99 each.

While stocks last. Price correct as of 11/10/18.",77,40,9,0,False,False,False,0,1754948.0,4.387594390261136e-05,2.279269813122668e-05,5.128357079526003e-06,0.0
2018-10-11,2018,Lidl,"ImaGIN a place where you could taste the new Hortus Gin flavours for free. That’s a happy hour!
The Lidl House of Hortus is opening soon. Book your tickets now at http://bit.ly/LidlHouseOfHortus #LidlHouseOfHortus",233,158,108,33000,True,True,True,1,1754948.0,0.00013276746661439542,9.003115761834538e-05,6.154028495431204e-05,0.01880397595826201
2018-10-11,2018,Lidl,"Grab these Halloween costumes in store now for £4.99 each!

While stocks last. Price correct as of 11/10/18.",102,38,36,0,False,False,False,0,1754948.0,5.8121380234628026e-05,2.1653063224665345e-05,2.051342831810401e-05,0.0
2018-10-10,2018,Lidl,"Your little pumpkin can play dress up too with these cute Baby Halloween costumes.

In store tomorrow for only £2.49 each.

While stocks last. Price correct as of 10/10/18.",338,419,89,0,False,False,False,0,1754907.0,0.00019260279889475625,0.00023875909093758242,5.0714938170512735e-05,0.0
2018-10-10,2018,Lidl,"Don't get left out of the Halloween fun. These spooky Halloween T-shirts are in store tomorrow for only £3.99 each.

While stocks last. Price correct as of 10/10/18.",131,46,52,0,False,False,False,0,1754907.0,7.464783034086706e-05,2.62122152341976e-05,2.9631199829962495e-05,0.0
2018-10-09,2018,Lidl,Gin Gin! 🎉 The Lidl House of Hortus is opening soon. #LidlHouseOfHortus,300,108,34,25000,False,True,True,1,1754860.0,0.00017095380828100246,6.154337098116089e-05,1.9374764938513615e-05,0.014246150690083541
2018-10-09,2018,Lidl,"Get the doge in on the Halloween fun with one of our cute Dog Costumes!

In store Thursday 11th October for £4.99.

While stocks last. Price correct as of 09/10/18.",382,1000,227,0,False,False,False,0,1754860.0,0.0002176811825444765,0.0005698460276033415,0.00012935504826595853,0.0
2018-10-09,2018,Lidl,"Save over 30% by shopping at Lidl...enough said. 😉
See lidl.co.uk/trolleycomparison for full product details.",668,149,53,0,True,False,False,0,1754860.0,0.0003806571464390322,8.49070581128979e-05,3.0201839462977105e-05,0.0
2018-10-08,2018,Lidl,"Get your greens in with our baby leaf spinach, only 59p for our Pick of the Week!

While stocks last. Price valid until 10/10/18.",103,14,6,0,False,False,False,0,1754767.0,5.869725154393717e-05,7.9782672001468e-06,3.4192573714914863e-06,0.0
2018-10-08,2018,Lidl,"Say hello to Woollie 🐑 Make your own knitty little friend with our Cuddly Toy Knitting Set.
In store now for £5.99.
While stocks last. Price correct as of 08/10/18.",190,99,42,0,False,False,False,0,1754767.0,0.00010827648343056372,5.641774662960952e-05,2.39348016004404e-05,0.0
2018-10-07,2018,Lidl,"Make bedtime woes a thing of the past with this funky night light – perfect for those who don't like the dark!

Night lights are in store now for £7.99 each.

While stocks last. Price correct as of 07/10/18.",122,63,23,0,False,False,False,0,1754684.0,6.952818855132889e-05,3.590390064535837e-05,1.3107773251480036e-05,0.0
2018-10-07,2018,Lidl,"No more crashing on the sofa! This handy air bed and pump is in store now for only £39.99.


While stocks last. Price correct as of 07/10/18.",104,51,16,0,False,False,False,0,1754684.0,5.9269931224083655e-05,2.9065062427194873e-05,9.118450957551332e-06,0.0
2018-10-06,2018,Lidl,"This box is sew good for organising all your crafty bits and pieces.

In store Sunday 7th October for £19.99

While stocks last. Price correct as of 06/10/18.",130,50,21,0,False,False,False,0,1754627.0,7.408982079952035e-05,2.8496084922892445e-05,1.1968355667614827e-05,0.0
2018-10-05,2018,Lidl,"We bet you're happy to see these! Kàllø rice cakes are in store now.

While stocks last. Price correct as of 05/10/18.",148,31,8,0,False,False,False,0,1754652.0,8.43472095891379e-05,1.7667320927454562e-05,4.559308626439887e-06,0.0
2018-10-05,2018,Lidl,"Everything you need for a BIG family day out! We're at the Giant Spectacular in Liverpool this weekend!
Come and see us at St John's Gardens for chocolate fountains, mask making, delicious food samples and much more.",130,7,14,0,False,False,False,0,1754652.0,7.408876517964816e-05,3.989395048134901e-06,7.978790096269802e-06,0.0
2018-10-05,2018,Lidl,"Bring the night-time stories to life with these super fun glow-in-the-dark pyjamas.

In Sunday 7th October for £3.99

While stocks last. Price correct as of 05/10/18.",108,38,22,0,False,False,False,0,1754652.0,6.155066645693847e-05,2.1656715975589465e-05,1.2538098722709687e-05,0.0
2018-10-04,2018,Lidl,"A toast to one of the best kitchen appliances of all time... of all time!

This impressive Silvercrest toaster is in store today from only £17.99.

While stocks last. Price correct as of 04/10/18.",55,4,4,0,False,False,False,0,1754582.0,3.134649734238696e-05,2.279745261264506e-06,2.279745261264506e-06,0.0
2018-10-03,2018,Lidl,"There's no problem that a hot cup of tea can't solve.
(You'll need a kettle first though)

In store tomorrow for £17.99
...
See More",98,18,9,0,False,False,False,0,1754476.0,5.5857133411913296e-05,1.025947348382081e-05,5.129736741910405e-06,0.0
2018-10-02,2018,Lidl,"The best time to follow your baking dreams was ten years ago. The second best time is now. The third best time is from now on.

This Silvercrest Hand Mixer is in store Thursday 4th October for £13.99.

...

See More",87,21,8,0,False,False,False,0,1754334.0,4.959146889930879e-05,1.1970354561902125e-05,4.560135071200809e-06,0.0
2018-10-01,2018,Lidl,"Soup-up your kitchen gear with this handy blender.

In store Thursday 4th October for £16.99.

While stocks last. Price correct as of 01/10/18.",84,37,13,0,False,False,False,0,1754242.0,4.788392935524289e-05,2.1091730787428417e-05,7.410608114501877e-06,0.0
2018-09-30,2018,Lidl,"It's like ironing, but easier.

This Garment Steamer is in store now for only £49.99.

While stocks last. Price correct as of 30/09/18.",130,93,35,0,False,False,False,0,1754150.0,7.410996779066784e-05,5.3017130804093154e-05,1.995268363594904e-05,0.0
2018-09-29,2018,Lidl,"This cute long fren isn't just a pretty face, he's perfect for keeping the cold air out of your room.

Draught excluders are in store Sunday 30th September for only £4.99.

While stocks last. Price correct as of 29/09/18.",176,136,44,0,False,False,False,0,1754016.0,0.00010034115994380896,7.753635086567054e-05,2.508528998595224e-05,0.0
2018-09-29,2018,Lidl,"Chilly feet interrupting your boxset marathon? This awesome foot warmer cushion is in store tomorrow for just £4.99.
While stocks last. Price correct as of 29/09/18.",1100,1500,464,0,False,False,False,0,1754016.0,0.0006271322496488058,0.0008551803404301899,0.0002645357853064054,0.0
2018-09-29,2018,Lidl,"Made with delicious Wagyu beef, you've never tasted biltong like this before.

In store now for only £1.49.

While stocks last. Price correct as of 29/09/18.",103,109,36,0,False,False,False,0,1754016.0,5.872238337620638e-05,6.214310473792713e-05,2.052432817032456e-05,0.0
2018-09-28,2018,Lidl,"How to make cheesecake even better? Add salted caramel of course! These deliciously smooth cheesecakes are available in store now.
While stocks last. Price correct as of 28/09/18.",277,99,25,0,False,False,False,0,1753276.0,0.0001579899570860492,5.6465724734725157e-05,1.425902139765787e-05,0.0
2018-09-27,2018,Lidl,"Keep your furry little masters happy with this selection of pet food favourites.

In store now.

While stocks last. Prices correct as of 27/09/18.",61,23,14,0,False,False,False,0,1753199.0,3.479354026553746e-05,1.3118875837825598e-05,7.985402683893843e-06,0.0
2018-09-27,2018,Lidl,"Heckin' good boye does a walkie 🐶

Dog harnesses are in store now for £8.99.

While stocks last. Price correct as of 27/09/18.",173,167,63,0,False,False,False,0,1753199.0,9.86767617366882e-05,9.525444630073368e-05,3.593431207752229e-05,0.0
2018-09-27,2018,Lidl,"My naem is cat
I am gud boy
Insted ov chair
I skratch dis toy
...



See More",757,883,178,0,False,False,False,0,1753199.0,0.0004317821308362599,0.0005036507549913045,0.00010152869126665028,0.0
2018-09-26,2018,Lidl,"Need more oomph? Our speculoos spiced biscuit cheesecake is in store now for only £3.99. That base!

While stocks last. Price correct as of 26/09/18.",436,307,56,0,False,False,False,0,1753085.0,0.0002487044267676696,0.0001751198601322811,3.194368784171903e-05,0.0
2018-09-26,2018,Lidl,"Hooman! I need dis 🐾

In store Thursday 27th September for £29.99.

While stocks last. Price correct as of 26/09/18.",326,733,197,0,False,False,False,0,1753085.0,0.00018595789707857863,0.0004181200569282152,0.00011237333044319016,0.0
2018-09-25,2018,Lidl,"Keep the kids warm for only £2.99! This Cherokee hooded sweater is in store Thursday.

More info here: https://www.lidl.co.uk/en/Non-Food-Offers.htm?id=823&week=2

While stocks last. Price correct as of 25/09/18.",121,37,26,0,True,False,False,0,1752926.0,6.902744325773022e-05,2.11075652936861e-05,1.4832343179346988e-05,0.0
2018-09-25,2018,Lidl,"This ain't no basic swiss roll. Our Deluxe roulade is filled with prosecco-infused whipped cream and sweet strawberry sauce 🤤

In store Thursday 27th September for only £3.99 each.

While stocks last. Price correct as of 25/09/18.",1500,828,535,0,False,False,False,0,1752926.0,0.0008557121065007878,0.00047235308278843486,0.00030520398465194764,0.0
2018-09-24,2018,Lidl,"Let 'em know you mean business with this classy Kir Royale Roulade 😎

In store Thursday 27th September for only £3.99.

While stocks last. Price correct as of 24/09/18.",653,296,102,0,False,False,False,0,1752774.0,0.00037255230851210714,0.00016887516587991378,5.8193469323483813e-05,0.0
2018-09-24,2018,Lidl,"Soup it, mash it, pie it... smoothie it? Butternut squash is only 69p for our Pick of the Week. It's all the rage!

While stocks last. Price valid from 24/09/18 - 26/09/18.",136,37,14,0,False,False,False,0,1752774.0,7.759129243131173e-05,2.1109395734989226e-05,7.987338926752679e-06,0.0
2018-09-23,2018,Lidl,"Who even needs 4 USB ports...? Well actually, pretty much everyone these days 💁
This stylish USB hub is in store now for only £5.99.
While stocks last. Price correct as of 23/09/18.",511,346,103,0,False,False,False,0,1752725.0,0.0002915460211955669,0.00019740689497782025,5.876563636622972e-05,0.0
2018-09-22,2018,Lidl,"Here it is, the reason we love autumn. Break out this 3-in-1 electric leaf blower/vacuum and let the fun begin.
In store Sunday 23rd September for only £39.99!
While stocks last. Price correct as of 22/09/18.",97,95,17,0,False,False,False,0,1752660.0,5.534444786781235e-05,5.420332523136262e-05,9.699542409822784e-06,0.0
2018-09-21,2018,Lidl,"It's dunking time with this Large Baking Camembert. In store now for only £5.49.

While stocks last. Price correct as of 21/09/18.",548,666,129,0,False,False,False,0,1752537.0,0.00031268954664009945,0.0003800205074129676,7.360757576016942e-05,0.0
2018-09-21,2018,Lidl,"This month we're removing black plastic from our entire fruit and veg range, and are berry peased to be the first supermarket in the UK to do this.
To see what other steps we are taking, visit our website here: https://www.lidl.co.uk/en/Packaging-and-plastic-12985.htm",4500,307,502,0,True,False,False,0,1752537.0,0.0025677061311687,0.00017517461828195352,0.00028644188396593053,0.0
2018-09-20,2018,Lidl,"Crème Brûlée ice cream is back in store for only £1.99!
While stocks last. Price correct as of 20/09/18.",439,208,54,0,False,False,False,0,1752490.0,0.00025050071612391507,0.00011868826640950876,3.081329993323785e-05,0.0
2018-09-20,2018,Lidl,"Future you will love you for this. Our Heated Underblanket is ready for the coming months and in store now for only £16.99.
While stocks last. Price correct as of 20/09/18.",249,248,53,0,False,False,False,0,1752490.0,0.00014208354969215233,0.000141512933026722,3.024268326780752e-05,0.0
2018-09-20,2018,Lidl,"We’re delighted to announce that we’ve raised £1 million for our national charity partner, the NSPCC, to support them in their work to reach primary school children with crucial advice on how to stay safe from abuse.
We are aiming to raise £3 million for the charity by 2020.",400,18,38,12000,False,True,False,0,1752490.0,0.00022824666617213222,1.027109997774595e-05,2.1683433286352563e-05,0.0068473999851639674
2018-09-19,2018,Lidl,"Our sturdy cast iron cookware selection is absolutely bang on.
In store tomorrow from £14.99.
While stocks last. Price correct as of 19/09/2018.",348,201,64,0,False,False,False,0,1752431.0,0.000198581285083407,0.00011469781121196784,3.6520696107293236e-05,0.0
2018-09-18,2018,Lidl,"Low in weight, high on performance. These lightweight jackets will keep you warm and dry.
In store Thursday 20th September for £16.99.
While stocks last. Price correct as of 18/09/2018.",166,45,28,0,False,False,False,0,1752350.0,9.472993408850971e-05,2.5679801409535765e-05,1.59785430992667e-05,0.0
2018-09-18,2018,Lidl,Check out what we’ve been up to with our berry good friends at Proper Tasty!,922,167,182,213000,False,True,False,0,1752350.0,0.0005261505977687107,9.530059634205496e-05,0.00010386053014523355,0.12155106000513595
2018-09-17,2018,Lidl,"Just when you thought cheesecake couldn't get any better.
Deluxe Belgian chocolate cheesecake is in store now for only £2.99.
While stocks last. Price correct as of 17/09/2018.",447,210,72,0,False,False,False,0,1752191.0,0.00025510917474179466,0.00011984994786527268,4.109141069666492e-05,0.0
2018-09-16,2018,Lidl,"Looking the part is half the job done.
Workwear dungarees are in store now for only £11.99.
While stocks last. Price correct as of 16/09/18.",182,492,84,0,False,False,False,0,1752129.0,0.00010387363030918386,0.00028080124237427723,4.794167552731562e-05,0.0
2018-09-16,2018,Lidl,"Not sure which kind of spanner you need? Play it safe and get ALL THE SPANNERS! 😎
This 102 piece tool case is in store now for only £49.99.
While stocks last. Price correct as of 16/09/2018.",159,141,35,0,False,False,False,0,1752129.0,9.074674296241886e-05,8.047352677799408e-05,1.997569813638151e-05,0.0
2018-09-15,2018,Lidl,"🎵 Pump, pump-pump it up! 🎵
Fill it up with this Air Compressor. In store now for only £79.99.
While stocks last. Price correct as of 15/09/18.",51,37,4,0,False,False,False,0,1752096.0,2.910799408251603e-05,2.111756433437437e-05,2.2829799280404725e-06,0.0
2018-09-14,2018,Lidl,"Bockwurst drenched in curry sauce... it's ze best!
In store now for only 99p.
While stocks last. Price correct as of 14/09/18.",359,480,147,0,False,False,False,0,1751869.0,0.00020492399831265919,0.00027399308966595103,8.391038371019751e-05,0.0
2018-09-14,2018,Lidl,"That moment when you realise you can watch the next episode AND have your bath at the same time. Game changer!
This convenient fold away bamboo bath tray is in store now for just £11.99.
While stocks last. Price correct as of 14/09/2018.",151,198,24,0,False,False,False,0,1751869.0,8.619365945741377e-05,0.00011302214948720479,1.3699654483297553e-05,0.0
2018-09-13,2018,Lidl,"Delicious, gooey, melted cheese?
(Don't mind if I fondue)
In store now for only £1.99....
See More",284,307,40,0,False,False,False,0,1751404.0,0.0001621556191489799,0.00017528794041808744,2.2838819598447877e-05,0.0
2018-09-12,2018,Lidl,"Fun for the little ones and peace of mind for you. You can't lose sight of them with these light-up wellington boots.
In store Thursday 13th September for only £7.99 each.
While stocks last. Price correct as of 12/09/2018.",391,368,168,0,False,False,False,0,1750960.0,0.00022330607209759213,0.00021017042079773385,9.594736601635674e-05,0.0
2018-09-11,2018,Lidl,"Experience the joy of fresh, warm pretzels for only £1.79.
Bake at home pretzels are in store Thursday 13th September.
While stocks last. Price correct as of 11/09/18.",391,338,68,0,False,False,False,0,1750717.0,0.0002233370670416749,0.00019306375616390316,3.884122905072608e-05,0.0
2018-09-11,2018,Lidl,"Glam up fast and get the red carpet look with time left to spare for the selfies.
Our Quickcurl curling iron is in store Thursday 13th September for £29.99.",139,112,20,0,False,False,False,0,1750717.0,7.9396041736043e-05,6.39737890247253e-05,1.1423890897272376e-05,0.0
2018-09-10,2018,Lidl,"Our emmental and sauerkraut beef burgers are in store from Thursday for only £2.19.
While stocks last. Price correct as of 10/09/18.",97,43,11,0,False,False,False,0,1750710.0,5.5406092385375084e-05,2.4561463634753898e-05,6.283165115867278e-06,0.0
2018-09-09,2018,Lidl,"Don't be fooled by appearances. These compact power banks aren't just stylish... they're packed with juice!
In store today for only £4.99 each.",317,150,43,0,False,False,False,0,1750723.0,0.0001810680501712721,8.567888809366186e-05,2.4561281253516405e-05,0.0
2018-09-08,2018,Lidl,"Add a touch of green into your home with these stylish succulents, available in a variety of calming colours.
In store tomorrow for only £3.99 each.
While stocks last. Price correct as of 08/09/18.",537,292,48,0,False,False,False,0,1750737.0,0.00030672796656493813,0.00016678690174480804,2.7417024944352013e-05,0.0
2018-09-08,2018,Lidl,"The worst kept secret to making it through university.
This George Foreman grill is in store Sunday 9th September for just £14.99!",140,71,26,0,False,False,False,0,1750737.0,7.996632275436002e-05,4.055434939685401e-05,1.4850888511524006e-05,0.0
2018-09-07,2018,Lidl,"Gluten free, all butter triple chocolate cookies. Because you deserve it, that's why.
In store now for £1.29.",193,89,33,0,False,False,False,0,1750761.0,0.00011023777660114661,5.083503687824895e-05,1.8848946258227136e-05,0.0
2018-09-06,2018,Lidl,"These 1kg Whole Earth Foods smooth or crunchy peanut butter are in store now for only £4.99 😍
While stocks last. Price correct as of 06/09/18.",249,198,34,0,False,False,False,0,1750745.0,0.00014222516700033414,0.00011309471110869944,1.942030392775647e-05,0.0
2018-09-05,2018,Lidl,"Get your mitts on this playful bunch and give the kids something to smile about at bath time! 🐊🐳🦈
In store Thursday for £3.99 each.
While stocks last. Price correct as of 05/09/18.",220,312,60,0,False,False,False,0,1750703.0,0.0001256638047687129,0.00017821412312653834,3.427194675510352e-05,0.0
2018-09-04,2018,Lidl,"Instructions:
1) Present Ball Pit to child
2) Enjoy a moment of rest (or join in on the fun yourself 😜)...
See More",120,253,48,0,False,False,False,0,1750132.0,6.856625671663624e-05,0.00014456052457757472,2.742650268665449e-05,0.0
2018-09-03,2018,Lidl,"Do you, do you, do you, do you… want to buy some British Ruby Romaine Hearts for only 49p?
While stocks last. Price valid until Wednesday 5th September. Oaklands British Romaine Hearts, 2 pack. 49p per pack 24.5p/heart.",129,32,10,0,False,False,False,0,1750026.0,7.37131905468833e-05,1.8285442616281133e-05,5.714200817587853e-06,0.0
2018-09-02,2018,Lidl,"Our autumn decorations are in store today for just £3.49 each. Interior design - done.
While stocks last. Price correct as of 02/09/18.",226,94,32,0,False,False,False,0,1749899.0,0.00012915031096080403,5.371738597484769e-05,1.828676969356517e-05,0.0
2018-09-01,2018,Lidl,"Simply point and clean with this convenient Cordless Hand-Held Vacuum Cleaner.
In store Sunday 2nd September for only £49.99.
...
See More",101,59,11,0,False,False,False,0,1749861.0,5.771887024169349e-05,3.3716963804553616e-05,6.2862135906794886e-06,0.0
2018-08-31,2018,Lidl,"Put your gin foil hats down, this one's ginuine! Hortus Pomegranate & Rose Gin is in store now for only £11.99!

While stocks last. Price correct as of 31/08/18.",2400,2100,665,0,False,False,False,0,1749781.0,0.0013716002173986346,0.0012001501902238053,0.00038004756023753833,0.0
2018-08-30,2018,Lidl,"Hummus ✅
Guacamole ✅
Salsa ✅

Make your favourite dips from scratch with our stylish hand blender for just £7.99, in store from today....

See More",82,27,9,0,False,False,False,0,1749632.0,4.686699831736045e-05,1.543181651913088e-05,5.143938839710293e-06,0.0
2018-08-30,2018,Lidl,"Put on a display with our stylish serving trays, available in three gorgeous colours from today for just £4.99.

While stocks last. Price correct as of 30/08/18.",99,28,3,0,False,False,False,0,1749632.0,5.658332723681322e-05,1.6003365279098695e-05,1.7146462799034309e-06,0.0
2018-08-29,2018,Lidl,"Flood Lights for only £39.99. When you absolutely, positively need to see everything in the room.

In store Thursday 30th August.",52,36,16,0,False,False,False,0,1749541.0,2.9722081391633577e-05,2.0576825578823245e-05,9.145255812810333e-06,0.0
2018-08-29,2018,Lidl,"Don't worry about a full makeover, this stylish toaster will chic-up your kitchen for a fraction of the price.
(Also great for making toast)
In store Thursday 30th August for £16.99 each....
See More",109,36,3,0,False,False,False,0,1749541.0,6.230205522477038e-05,2.0576825578823245e-05,1.7147354649019372e-06,0.0
2018-08-29,2018,Lidl,"Don't settle for just any kettle.
(Get one that's pret-tea)
Our stylish SilverCrest kettles are just £16.99 this Thursday....
See More",114,42,2,0,False,False,False,0,1749541.0,6.515994766627361e-05,2.400629650862712e-05,1.1431569766012914e-06,0.0
2018-08-28,2018,Lidl,"Add the Piri-Piri-perfect touch to this Deluxe Beef Rump Steak.

In store now for £2.99.
...
See More",170,54,17,0,False,False,False,0,1749450.0,9.717339735345396e-05,3.0866843865214786e-05,9.717339735345396e-06,0.0
2018-08-27,2018,Lidl,"We’re sure chopping onions by hand isn’t on the top of your list, so why not grab a sleek Mini Chopper for only £12.99?

While stocks last. Price correct as of 27/08/18.",229,73,14,0,False,False,False,0,1749323.0,0.00013090778546900715,4.1730429428984805e-05,8.003096054873798e-06,0.0
2018-08-27,2018,Lidl,"Join the sourdough pizza movement! Our Deluxe Buffalo Mozzarella & Semi-Dried Tomato pizza is in store now for only £3.29 🤤

While stocks last. Price correct as of 27/08/18.",166,38,7,0,False,False,False,0,1749323.0,9.489385322207504e-05,2.1722689291800314e-05,4.001548027436899e-06,0.0
2018-08-26,2018,Lidl,"Let the kids channel their inner Picasso.
(Minus the mess 🙏)
Pick up a Magnetic Drawing Board this Sunday, for just £4.99.
...
See More",98,51,14,0,False,False,False,0,1749282.0,5.602298543059381e-05,2.915481894857433e-05,8.003283632941972e-06,0.0
